,followers_count,in_reply_to_screen_name,created_at,text,likes,location,author,_id,retweet_count,type
6306,1831,N/A,2020-02-28 10:22:51,b'RT @PatrickNjwoman: @billyb2009 @hrw @ilariallegro @MSF_WestAfrica The Cameroun \xf0\x9f\x87\xa8\xf0\x9f\x87\xb2 govt is divided on communication &amp; in attending 2 pressu\xe2\x80\xa6',0,South Africa,NjobehPatrick,1233336756495429634,10,Retweet
6307,137,N/A,2020-02-28 10:21:56,b'RT @milly4red: #GenocideInSouthernCameroons Mr @JDevermont stop aiding/abetting genocide in #Ambazonia by genocidal dictator @PR_Paul_Biya.\xe2\x80\xa6',0,"Montréal, Québec",dbahtila,1233336523568885760,24,Retweet
6308,1831,N/A,2020-02-28 10:21:39,"b'RT @Mimimefo237: Government accuses Human Rights Watch of having links with Amba fighters, condemns report on Ngarbuh massacre\n\nIn line wit\xe2\x80\xa6'",0,South Africa,NjobehPatrick,1233336454417461248,16,Retweet
6309,22,iayongwa,2020-02-28 10:21:35,b'@iayongwa @hrw @ilariallegro @MSF Perpetrators of this massacre must be held accountable and severely punished but\xe2\x80\xa6 https://t.co/w2uFWIOnZM',0,Bamenda ,Blochi10,1233336437669584897,0,Reply
6310,19,N/A,2020-02-28 10:21:16,b'RT @Sebastien_Nadot: NGarbuh au #Cameroun : le risque de d\xc3\xa9rapage vers un g\xc3\xa9nocide est l\xc3\xa0.\nNGarbuh at #Cameroon: the risk of slipping into\xe2\x80\xa6',0,Cameroon,BlaiseSayo,1233336358099398658,158,Retweet
6311,171,N/A,2020-02-28 10:21:12,"b""RT @hrw_fr: #Cameroun - Human Rights Watch accuse l'arm\xc3\xa9e camerounaise de massacre de civils \xc3\xa0 #Ngarbuh. Interview de @ilariallegro @hrw qu\xe2\x80\xa6""",0,,TumaBeatrice,1233336340890210304,58,Retweet
6312,688,N/A,2020-02-28 10:19:37,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,Cameroun-Yaoundé,saphia_joelle,1233335942913589250,49,Retweet
6313,33,N/A,2020-02-28 10:18:14,b'RT @DanielNdofor: Danjuma  the man who helped the UN and Human Right Watch to access vital pieces of  information about the Ngarbuh Massacr\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233335593746206720,28,Retweet
6314,33,N/A,2020-02-28 10:18:14,"b'RT @DFombat: Let the WORLD known that Mallam Danjuma, who granted the interview to the UN on the massacre in Ngarbuh, was picked up on Mond\xe2\x80\xa6'",0,"Ikang, Nigeria",verla_shey,1233335593637220352,36,Retweet
6315,33,N/A,2020-02-28 10:18:12,"b'RT @CNkamngo: @DFombat @hrw Let the WORLD known that Mallam Danjuma, who granted the interview to the UN on the massacre in Ngarbuh, was pi\xe2\x80\xa6'",0,"Ikang, Nigeria",verla_shey,1233335585856794626,6,Retweet
6316,33,N/A,2020-02-28 10:17:18,b'RT @DanielNdofor: Danjuma  the man who helped the UN and Human Right Watch to access vital pieces of  information about the Ngarbuh Massacr\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233335356885491712,10,Retweet
6317,33,N/A,2020-02-28 10:13:33,b'RT @milly4red: #GenocideInSouthernCameroons Mr @JDevermont stop aiding/abetting genocide in #Ambazonia by genocidal dictator @PR_Paul_Biya.\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233334414895198208,24,Retweet
6318,0,N/A,2020-02-28 10:13:25,b'RT @SCBCNews: More killings by #French #Cameroon military forces of #PaulBiya #WarCrimes #genocide dictator reported after the Ngarbuh mass\xe2\x80\xa6',0,,BroRaymond1,1233334382934528001,40,Retweet
6319,33,N/A,2020-02-28 10:12:18,"b'RT @AbcAmbaTV: This day 28th February 2020,\n\nWE, \n#SouthernCameroons #Ambazonians\n\nmourn our families, women and children esp those massacr\xe2\x80\xa6'",0,"Ikang, Nigeria",verla_shey,1233334098812424193,42,Retweet
6320,1540,N/A,2020-02-28 10:11:19,"b""RT @CMRNewsAgency: #Cameroon's President, Paul #Biya creates a commision of inquiry into the #Ngarbuh massacre and gives them 8 days to pre\xe2\x80\xa6""",0,Ambazonia,VoAmbazonia,1233333853919547392,19,Retweet
6321,688,N/A,2020-02-28 10:10:50,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,Cameroun-Yaoundé,saphia_joelle,1233333729877200896,46,Retweet
6322,259,N/A,2020-02-28 10:10:22,"b""RT @AtangaCelest: Join us to mourn our people killed in #Ngarbuh by @PR_Paul_BIYA's soldier. Their blood can't go in vain. This is one too\xe2\x80\xa6""",0,,AtangaCelest,1233333614068338689,43,Retweet
6323,576,N/A,2020-02-28 10:09:29,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,,AMBrandstetter,1233333393842200581,46,Retweet
6324,25,N/A,2020-02-28 10:09:24,b'RT @KJonah5: Biya order an inquiry on the NGARBUH massacre but the minister of communication and defense had already grand press conference\xe2\x80\xa6',0,Japan,dr_baranka,1233333371247480833,8,Retweet
6325,259,N/A,2020-02-28 10:08:51,"b""RT @JonesVoom: @Sebastien_Nadot We can't thank you enough Hon Nadot 4standing with the oppressed people of Southern https://t.co/nYbHpIMjbc\xe2\x80\xa6""",0,,AtangaCelest,1233333234269925376,21,Retweet
6326,33,N/A,2020-02-28 10:08:44,b'RT @Stfidel1: Now that the on genocide is made public how can @AgborNkonghoF defined #France parlement assertion on the #Ngarbuh massacre?\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233333203689230337,27,Retweet
6327,205,N/A,2020-02-28 10:07:29,"b'RT @Mimimefo237: Government accuses Human Rights Watch of having links with Amba fighters, condemns report on Ngarbuh massacre\n\nIn line wit\xe2\x80\xa6'",0,"Munich, Bavaria",PatrickNjwoman,1233332887098929157,16,Retweet
6328,33,N/A,2020-02-28 10:06:51,b'RT @judithnwana: \xe2\x80\x9c#Cameroon-ian protester attempts to set themselves on fire as part of #NgarbuhMassacre protest in front of the #Cameroon\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233332728113831936,26,Retweet
6329,33,N/A,2020-02-28 10:05:36,"b""RT @CMRNewsAgency: #Cameroon's President, Paul #Biya creates a commision of inquiry into the #Ngarbuh massacre and gives them 8 days to pre\xe2\x80\xa6""",0,"Ikang, Nigeria",verla_shey,1233332416028323840,19,Retweet
6330,205,billyb2009,2020-02-28 10:05:29,b'@billyb2009 @hrw @ilariallegro @MSF_WestAfrica The Cameroun \xf0\x9f\x87\xa8\xf0\x9f\x87\xb2 govt is divided on communication &amp; in attending 2 pr\xe2\x80\xa6 https://t.co/Bg9gmrp6hj',6,"Munich, Bavaria",PatrickNjwoman,1233332384902393863,10,Reply
6331,7,N/A,2020-02-28 10:04:22,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,,TravisBrownL1,1233332105104568320,46,Retweet
6332,348,N/A,2020-02-28 10:03:50,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,,wanmbel,1233331972002459649,46,Retweet
6333,348,N/A,2020-02-28 10:03:23,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,,wanmbel,1233331856067776512,49,Retweet
6334,32,N/A,2020-02-28 10:02:36,b'RT @AgborNkonghoF: Cameroon: President Biya orders commission of enquiry into Ngarbuh Killings - Journal du Cameroun https://t.co/hAHEyB2IlV',0,Cameroon,stephanienjayou,1233331658541162496,20,Retweet
6335,33,N/A,2020-02-28 10:02:13,"b""RT @AtangaCelest: Join us to mourn our people killed in #Ngarbuh by @PR_Paul_BIYA's soldier. Their blood can't go in vain. This is one too\xe2\x80\xa6""",0,"Ikang, Nigeria",verla_shey,1233331562177056768,43,Retweet
6336,33,N/A,2020-02-28 10:02:02,b'RT @Idealmindsnews: United Nations factfinding team leaves Ambazonian amidst threats from the Biya regime on their lives. The UN team recou\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233331516136198144,7,Retweet
6337,7,N/A,2020-02-28 10:01:48,"b'RT @AbcAmbaTV: This day 28th February 2020,\n\nWE, \n#SouthernCameroons #Ambazonians\n\nmourn our families, women and children esp those massacr\xe2\x80\xa6'",0,,TravisBrownL1,1233331460033122305,42,Retweet
6338,348,N/A,2020-02-28 10:01:37,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,,wanmbel,1233331412285247489,62,Retweet
6339,41577,N/A,2020-02-28 10:01:19,"b'Government accuses Human Rights Watch of having links with Amba fighters, condemns report on Ngarbuh massacre\n\nIn l\xe2\x80\xa6 https://t.co/JmdX78kvIE'",26,Bamenda Cameroon ,Mimimefo237,1233331337697865729,16,Tweet
6340,87,NdelleAchang,2020-02-28 10:01:11,"b'-After massacre, villagers say they received alert from village chief of Ntumbuw (Ngarbuh is a district) who relaye\xe2\x80\xa6 https://t.co/HxwS83kipm'",1,"Dubai, United Arab Emirates",NdelleAchang,1233331301240987648,1,Reply
6341,87,N/A,2020-02-28 10:01:08,"b'#Cameroon, #Ngarbuh Massacre.\nSome Facts from a Release done by Coalition of 26 Cmr NGOs including Mandela Center &amp;\xe2\x80\xa6 https://t.co/vlcyJD8zoe'",0,"Dubai, United Arab Emirates",NdelleAchang,1233331290738393090,2,Tweet
6342,4152,N/A,2020-02-28 10:00:14,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,"MUTENGENE, Cameroon ",ndepeh,1233331065638526976,62,Retweet
6343,205,N/A,2020-02-28 09:59:38,"b'RT @billyb2009: The Minister for Communication delivers a rebuke of @hrw and @ilariallegro, rejecting their investigation in to the #Ngarbu\xe2\x80\xa6'",0,"Munich, Bavaria",PatrickNjwoman,1233330912009605120,24,Retweet
6344,33,N/A,2020-02-28 09:59:21,b'RT @AmbeT1978: Let the world see how la republique military is working together with the fake amba boys sponsored by #atanganji . This is h\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233330840874225665,73,Retweet
6345,33,N/A,2020-02-28 09:57:52,"b""RT @CMRNewsAgency: 1/2 #Cameroon Gov't using the force of argument and relying on info from a civilian in #Ngarbuh Nfor Yacubu whom they ar\xe2\x80\xa6""",0,"Ikang, Nigeria",verla_shey,1233330469262983168,15,Retweet
6346,33,N/A,2020-02-28 09:57:12,"b'RT @judithnwana: In statement Tues, US-based @hrw said 13 children &amp; 1 pregnant woman were killed by #Cameroon gov forces &amp; armed Fulani he\xe2\x80\xa6'",0,"Ikang, Nigeria",verla_shey,1233330302090727424,46,Retweet
6347,60,N/A,2020-02-28 09:55:41,b'RT @Idealmindsnews: United Nations factfinding team leaves Ambazonian amidst threats from the Biya regime on their lives. The UN team recou\xe2\x80\xa6',0,,iku_stans,1233329917754060801,7,Retweet
6348,7,N/A,2020-02-28 09:55:07,"b'RT @CalvinMutsinzi: #Cameroon: On the 14th of Feb \n21 people were killed in an attack in Ngarbuh, North West Cameroon.\nToday Human Rights W\xe2\x80\xa6'",0,,TravisBrownL1,1233329774975766528,5,Retweet
6349,33,N/A,2020-02-28 09:54:57,"b'RT @pabiedu1: Feb 28, 2020 is National day of Mourning! It\xe2\x80\x99s obvious that #SouthernCameroonians are mourning while life is normal in #Frenc\xe2\x80\xa6'",0,"Ikang, Nigeria",verla_shey,1233329735184371713,51,Retweet
6350,59911,N/A,2020-02-28 09:54:50,"b'#Mincom\n#Pressbriefing\n""The Government of the Republic totally rejects the allegations contained in this \xe2\x80\x9cHuman Rig\xe2\x80\xa6 https://t.co/LSowyFsvtS'",1,Cameroun,CRTV_web,1233329705522212865,1,Tweet
6351,274,N/A,2020-02-28 09:54:47,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,,KJonah5,1233329691412529155,62,Retweet
6352,2518,N/A,2020-02-28 09:54:20,b'RT @actucameroun: Incidents de Ngarbuh : mensonges et incoh\xc3\xa9rences de Human Rights\xc2\xa0Watch https://t.co/He2aYydRTO',0,Yaounde-Cameroon,mbenjumafany,1233329579261091840,12,Retweet
6353,33,N/A,2020-02-28 09:54:18,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,"Ikang, Nigeria",verla_shey,1233329570658607104,62,Retweet
6354,2518,N/A,2020-02-28 09:53:41,"b""RT @CRTV_web: Incident #Ngarbuh. Sur instruction du Chef de l'Etat, une commission d'enqu\xc3\xaate est cr\xc3\xa9\xc3\xa9e. Elle a 8 jours pour rendre sa copie\xe2\x80\xa6""",0,Yaounde-Cameroon,mbenjumafany,1233329417172242432,41,Retweet
6355,63,N/A,2020-02-28 09:53:26,"b'RT @pabiedu1: Feb 28, 2020 is National day of Mourning! It\xe2\x80\x99s obvious that #SouthernCameroonians are mourning while life is normal in #Frenc\xe2\x80\xa6'",0,,Baiyendeik,1233329353313935360,51,Retweet
6356,171,N/A,2020-02-28 09:53:16,"b'RT @KahWalla: I am #Ngarbuh.  \nNO! to death, #YesToLife \n\nAll women,  all men must be #8MarchInBlack https://t.co/qGeHWc2oUY'",0,,TumaBeatrice,1233329311186391040,3,Retweet
6357,181,N/A,2020-02-28 09:52:46,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,,JonahJo49812920,1233329185780883456,62,Retweet
6358,172,N/A,2020-02-28 09:52:06,"b""RT @SamiraDakar: #Cameroun Il est urgent qu'une enqu\xc3\xaate ind\xc3\xa9pendante soit ouverte sur le massacre de #Ngarbuh et que les responsbles soient\xe2\x80\xa6""",0,,LJimotaka,1233329018591678466,59,Retweet
6359,60,N/A,2020-02-28 09:51:36,"b""RT @YuvenYerima: The Colonial Governor Lele L'Afrique landed by helicopter in #Ngarbuh 13 days after the Massacre of babies, children and w\xe2\x80\xa6""",0,,iku_stans,1233328889520369666,20,Retweet
6360,33,N/A,2020-02-28 09:51:13,"b""RT @YuvenYerima: The Colonial Governor Lele L'Afrique landed by helicopter in #Ngarbuh 13 days after the Massacre of babies, children and w\xe2\x80\xa6""",0,"Ikang, Nigeria",verla_shey,1233328796335562754,20,Retweet
6361,171,N/A,2020-02-28 09:51:03,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,,TumaBeatrice,1233328754048540673,49,Retweet
6362,60,N/A,2020-02-28 09:47:57,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,,iku_stans,1233327972326744064,62,Retweet
6363,5338,N/A,2020-02-28 09:47:04,b'My people\xe2\x80\x99s blood will not go in vain ! You all shall pay for those innocent kids and women in Ngarbuh\xe2\x80\xa6 https://t.co/ziXXGE55d9',0,STATELESS,randzejude,1233327748820631552,0,Tweet
6364,205,N/A,2020-02-28 09:46:47,"b""RT @ilariallegro: https://t.co/lY28uY6X8l @hrw accuse l'arm\xc3\xa9e camerounaise de massacre de civils \xc3\xa0 Ngarbuh via DW #Cameroun #Ngarbuh""",0,"Munich, Bavaria",PatrickNjwoman,1233327679702798336,67,Retweet
6365,192,N/A,2020-02-28 09:46:38,b'RT @Capo4Daniel: Cameroun intelligence services Modus operandi.uses its militias to stage a video to prove that Amba boys are misrepresenti\xe2\x80\xa6',0,Hong Kong,bringbackthem,1233327641488510977,17,Retweet
6366,146,N/A,2020-02-28 09:45:51,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,"Maryland, USA",TheConsortium3,1233327442619764737,49,Retweet
6367,989,N/A,2020-02-28 09:45:07,"b'RT @pabiedu1: Feb 28, 2020 is National day of Mourning! It\xe2\x80\x99s obvious that #SouthernCameroonians are mourning while life is normal in #Frenc\xe2\x80\xa6'",0,,Fonki16686331,1233327261690073088,51,Retweet
6368,3576,N/A,2020-02-28 09:44:43,b'RT @AmbeT1978: Let the world see how la republique military is working together with the fake amba boys sponsored by #atanganji . This is h\xe2\x80\xa6',0,,NMmaduabuch,1233327158405337088,73,Retweet
6369,205,N/A,2020-02-28 09:43:09,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,"Munich, Bavaria",PatrickNjwoman,1233326766783111170,62,Retweet
6370,477,N/A,2020-02-28 09:43:04,b'RT @dnog130: Incidents de Ngarbuh : mensonges et incoh\xc3\xa9rences de Human Rights Watch https://t.co/bdmBplINeA via @actucameroun\nJe comprends\xe2\x80\xa6',0,,rodriguejames,1233326743290830848,5,Retweet
6371,2518,N/A,2020-02-28 09:42:05,b'RT @StewOfficiel: Dans le rapport de Human Rights Watch sur les morts de Ngarbuh on retrouve les noms de personnes vivant \xc3\xa0 Yaound\xc3\xa9 depuis\xe2\x80\xa6',0,Yaounde-Cameroon,mbenjumafany,1233326495399120901,6,Retweet
6372,8384,EmmanuelFreuden,2020-02-28 09:41:41,b'@EmmanuelFreuden @CRTV_web @hrw @ilariallegro Hi @EmmanuelFreuden Biya gov is playing smart. NFOR YACUBU is a key w\xe2\x80\xa6 https://t.co/NC4KFoGJUI',0,Southern Cameroons,WestCameroons,1233326393779511296,1,Reply
6373,408,N/A,2020-02-28 09:41:28,b'Apr\xc3\xa8s les \xc3\xa9v\xc3\xa9nements de Ngarbuh : L\xe2\x80\x99arm\xc3\xa9e camerounaise souffle le chaud et le froid https://t.co/MFa7vqBpA7\xe2\x80\xa6 https://t.co/Nq03eS76Ua',0,Cameroon,integrationcm,1233326339329052672,0,Tweet
6374,123,N/A,2020-02-28 09:39:57,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,,RGloking,1233325957861249029,46,Retweet
6375,184,N/A,2020-02-28 09:39:15,"b""RT @JDC_Fr: #Ngarbuh : suite \xc3\xa0 l\xe2\x80\x99incident survenue le 14 f\xc3\xa9vrier dernier \xc3\xa0 Ngarbuh au Nord-ouest, sur instruction du Chef de l'Etat, une co\xe2\x80\xa6""",0,"Centre, Cameroon",OumarouKitaka,1233325782463852545,1,Retweet
6376,172,N/A,2020-02-28 09:37:38,b'RT @AmbeT1978: Let the world see how la republique military is working together with the fake amba boys sponsored by #atanganji . This is h\xe2\x80\xa6',0,,LJimotaka,1233325376589488129,73,Retweet
6377,1149,N/A,2020-02-28 09:37:30,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,Cameroon,Siir_Stephen,1233325344737910784,62,Retweet
6378,171,N/A,2020-02-28 09:36:24,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,,TumaBeatrice,1233325064134766594,46,Retweet
6379,119,N/A,2020-02-28 09:36:12,"b'RT @Mimimefo237: 7:30 AM Friday and there are no movements in Mile 4 in the town of Bamenda, North West region of Cameroon.\n\n""It Black Frid\xe2\x80\xa6'",0,United States,NTanyidah,1233325017154441216,46,Retweet
6380,14707,N/A,2020-02-28 09:36:09,b'RT @Sebastien_Nadot: NGarbuh au #Cameroun : le risque de d\xc3\xa9rapage vers un g\xc3\xa9nocide est l\xc3\xa0.\nNGarbuh at #Cameroon: the risk of slipping into\xe2\x80\xa6',0,"Paris, France",akbar_leila,1233325003640365058,158,Retweet
6381,11157,N/A,2020-02-28 09:35:42,b'2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in\xe2\x80\xa6 https://t.co/5JOvMOOFOE',39,Douala-Cameroon ,CMRNewsAgency,1233324890893189121,62,Tweet
6382,171,N/A,2020-02-28 09:35:40,b'RT @milly4red: #GenocideInSouthernCameroons Mr @JDevermont stop aiding/abetting genocide in #Ambazonia by genocidal dictator @PR_Paul_Biya.\xe2\x80\xa6',0,,TumaBeatrice,1233324882655678464,24,Retweet
6383,1019,N/A,2020-02-28 09:35:05,"b""RT @MarkBareta: #NgarbuhMassacre was a red line. The int'l community must act now. Biya cannot be allowed to make mockery of slaughtering b\xe2\x80\xa6""",0,,evemog3,1233324734269530112,50,Retweet
6384,171,N/A,2020-02-28 09:35:03,"b'RT @MarkBareta: The Jesuits Superiors of Africa, the Catholic Orders have condemned the slaughtering of children and civilians in #Ngarbuh,\xe2\x80\xa6'",0,,TumaBeatrice,1233324728506626048,56,Retweet
6385,119,N/A,2020-02-28 09:34:24,b'RT @Mimimefo237: Other parts of the South West region observe Special Mourning Day for Ngarbuh victims. \n\nThis is the picture of Buea Road\xe2\x80\xa6',0,United States,NTanyidah,1233324564526116866,49,Retweet
6386,4582,N/A,2020-02-28 09:34:01,"b'RT @CRTV_web: Il a \xc3\xa9t\xc3\xa9 \xc3\xa9tabli que des personnes dont les noms sont publi\xc3\xa9s par ces \nONG parmi les pr\xc3\xa9tendues victimes de #Ngarbuh, sont bel\xe2\x80\xa6'",0,Douala,Mxchele_Sandraa,1233324464756183040,6,Retweet
6387,171,N/A,2020-02-28 09:33:22,b'RT @Sebastien_Nadot: NGarbuh au #Cameroun : le risque de d\xc3\xa9rapage vers un g\xc3\xa9nocide est l\xc3\xa0.\nNGarbuh at #Cameroon: the risk of slipping into\xe2\x80\xa6',0,,TumaBeatrice,1233324301744574464,158,Retweet
6388,4582,N/A,2020-02-28 09:33:09,"b'RT @CRTV_web: Par la voix du Ministre de la Communication, le Gouvernement rejette en bloc les all\xc3\xa9gations contenues dans le rapport de Hum\xe2\x80\xa6'",0,Douala,Mxchele_Sandraa,1233324247881256961,9,Retweet
6389,83,N/A,2020-02-28 09:32:47,"b""Flash:Des faux actes de naissances des enfants tu\xc3\xa9s \xc3\xa0 NGARBUH sont fabriqu\xc3\xa9s par Yaound\xc3\xa9 pour les attribuer \xc3\xa0 d'aut\xe2\x80\xa6 https://t.co/uqjCwkcxtD""",5,Manchester uk,DialloNjoh,1233324154998444032,10,Tweet
6390,11157,N/A,2020-02-28 09:31:40,"b""1/2 #Cameroon Gov't using the force of argument and relying on info from a civilian in #Ngarbuh Nfor Yacubu whom th\xe2\x80\xa6 https://t.co/mDLTFpYYWc""",4,Douala-Cameroon ,CMRNewsAgency,1233323875695497223,15,Tweet
6391,19490,N/A,2020-02-28 09:28:44,"b'De retour, Maurice Kamto \xc3\xa9voque le massacre de Ngarbuh, le r\xc3\xa9sultat du boycott, et l\xe2\x80\x99organisation de la\xc2\xa0pr\xc3\xa9sidentie\xe2\x80\xa6 https://t.co/FrPr01jjzd'",2,Cameroun,actucameroun,1233323136554274816,0,Tweet
6392,171,N/A,2020-02-28 09:26:05,"b'RT @MarkBareta: @Sebastien_Nadot , member of the French National Assembly demands spotlight on Ngarbuh massacre. Insists finding shows Biya\xe2\x80\xa6'",0,,TumaBeatrice,1233322471715110918,22,Retweet
6393,33,N/A,2020-02-28 09:25:28,"b'#Cameroon govt hits back at #hrw report implicating army in #Ngarbuh killings, says Ilaria Allegrozi supports and s\xe2\x80\xa6 https://t.co/39d2DLVcxv'",0,"Yaounde, Cameroon",geritaps,1233322315775123457,0,Tweet
6394,25,N/A,2020-02-28 09:25:16,"b'RT @pabiedu1: Feb 28, 2020 is National day of Mourning! It\xe2\x80\x99s obvious that #SouthernCameroonians are mourning while life is normal in #Frenc\xe2\x80\xa6'",0,,Bazorche,1233322266114580482,51,Retweet
6395,377,N/A,2020-02-28 09:23:54,b'RT @minister_sylva: It is a disgrace to hear some dignitaries of the international community asking Mr Biya to investigate his own crime. S\xe2\x80\xa6',0,"Palma, Spain",JacobKh52406160,1233321918532608000,25,Retweet
6396,377,N/A,2020-02-28 09:23:32,"b""RT @siencheu: Paul Biya's forces and armed ethnic Fulani killed at least 21 civilians in\xc2\xa0Cameroon\xe2\x80\x99s Ngarbuh village, including 13 children\xe2\x80\xa6""",0,"Palma, Spain",JacobKh52406160,1233321828854177792,6,Retweet
6397,947,N/A,2020-02-28 09:22:58,"b'RT @MarkBareta: 7. 12 witnesses said that, after the killings, the military addressed residents in Ngarbuh 2,warning that their village wou\xe2\x80\xa6'",0,,FNFORSC2,1233321687149678592,26,Retweet
6398,947,N/A,2020-02-28 09:22:37,"b'RT @CMRNewsAgency: #Cameroon Soldiers have on Mon. Feb 24, 2020, arrested and kept incommunicado Mallam Danjuma, a man from Ntumbaw, Donga\xe2\x80\xa6'",0,,FNFORSC2,1233321598859579392,177,Retweet
6399,377,N/A,2020-02-28 09:22:26,"b'RT @MarkBareta: @Sebastien_Nadot , member of the French National Assembly demands spotlight on Ngarbuh massacre. Insists finding shows Biya\xe2\x80\xa6'",0,"Palma, Spain",JacobKh52406160,1233321549899452416,22,Retweet
6400,555,N/A,2020-02-28 09:19:39,b'RT @KahWalla: Waiting for more information and clarity on this.\n- Who is on the commission?\n- How is it working? \n- What is the time frame?\xe2\x80\xa6',0,Cameroon,aaron_amabo,1233320850788626433,16,Retweet
6401,171,AUC_MoussaFaki,2020-02-28 09:19:15,b'@AUC_MoussaFaki #SpeakOut for the Children and women massacred in #Ngarbuh this week by #Camerounmilitaty under\xe2\x80\xa6 https://t.co/XGnFr9udsb',0,,TumaBeatrice,1233320750519635969,0,Reply
6402,124,N/A,2020-02-28 09:17:33,"b""RT @MarkBareta: #NgarbuhMassacre was a red line. The int'l community must act now. Biya cannot be allowed to make mockery of slaughtering b\xe2\x80\xa6""",0,"Johannesburg, South Africa",Gloleadn,1233320323245801473,50,Retweet
6403,124,N/A,2020-02-28 09:16:30,"b'RT @MarkBareta: The Jesuits Superiors of Africa, the Catholic Orders have condemned the slaughtering of children and civilians in #Ngarbuh,\xe2\x80\xa6'",0,"Johannesburg, South Africa",Gloleadn,1233320058534887434,56,Retweet
6404,1218,N/A,2020-02-28 09:16:13,b'Les ambazoniens font observer \xc3\xa0 la la r\xc3\xa9gion du sud-ouest une journ\xc3\xa9e de deuil national suite aux massacres de NGAR\xe2\x80\xa6 https://t.co/kHnMl3eWux',8,,MantoZui,1233319985847656449,3,Tweet
6405,11,N/A,2020-02-28 09:14:50,b'RT @Sebastien_Nadot: NGarbuh au #Cameroun : le risque de d\xc3\xa9rapage vers un g\xc3\xa9nocide est l\xc3\xa0.\nNGarbuh at #Cameroon: the risk of slipping into\xe2\x80\xa6',0,Germany,ChinixonRick,1233319636755718145,158,Retweet
6406,153,N/A,2020-02-28 09:14:21,"b""RT @HonneurFidelite: @AgenceCamPresse Ngarbuh patati patata rapport accablant de @hrw c'est mont\xc3\xa9 c'est descendu...\n\n@rfi la radio est o\xc3\xb9 ?\xe2\x80\xa6""",0,cameroun,OlivierBako,1233319518652567558,3,Retweet
